barcode,number_of_affected_variants,product_title,variant_title,sku,shopify_product_id,shopify_variant_id,status,inventory_item_id,recommended_action,priority,review_reason
261952,6,CONTRAST STITCH SWEATSHORT IN ANTHRACITE,SMALL,261952,gid://shopify/Product/9298837963057,gid://shopify/ProductVariant/48139325473073,archived,gid://shopify/InventoryItem/50186065314097,manual business review needed,medium,No active variant in group; choose canonical keeper by business decision.
261952,6,CONTRAST STITCH SWEATSHORT IN ANTHRACITE,MEDIUM,261952,gid://shopify/Product/9298837963057,gid://shopify/ProductVariant/48139325505841,archived,gid://shopify/InventoryItem/50186065346865,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
261952,6,CONTRAST STITCH SWEATSHORT IN ANTHRACITE,LARGE,261952,gid://shopify/Product/9298837963057,gid://shopify/ProductVariant/48139325538609,archived,gid://shopify/InventoryItem/50186065379633,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
261952,6,CONTRAST STITCH SWEATSHORT IN ANTHRACITE,X-LARGE,261952,gid://shopify/Product/9298837963057,gid://shopify/ProductVariant/48139325571377,archived,gid://shopify/InventoryItem/50186065412401,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
261952,6,CONTRAST STITCH SWEATSHORT IN ANTHRACITE,2X-LARGE,261952,gid://shopify/Product/9298837963057,gid://shopify/ProductVariant/48139325604145,archived,gid://shopify/InventoryItem/50186065445169,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
261952,6,CONTRAST STITCH SWEATSHORT IN ANTHRACITE,3X-LARGE,261952,gid://shopify/Product/9298837963057,gid://shopify/ProductVariant/48139325636913,archived,gid://shopify/InventoryItem/50186065477937,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
131982,5,LINEN WIDE CROPPED PANTS IN OAT,SMALL,131982,gid://shopify/Product/8036338630961,gid://shopify/ProductVariant/44111864398129,archived,gid://shopify/InventoryItem/46159722119473,manual business review needed,medium,No active variant in group; choose canonical keeper by business decision.
131982,5,LINEN WIDE CROPPED PANTS IN OAT,MEDIUM,131982,gid://shopify/Product/8036338630961,gid://shopify/ProductVariant/44111864430897,archived,gid://shopify/InventoryItem/46159722152241,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
131982,5,LINEN WIDE CROPPED PANTS IN OAT,LARGE,131982,gid://shopify/Product/8036338630961,gid://shopify/ProductVariant/44111864463665,archived,gid://shopify/InventoryItem/46159722185009,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
131982,5,LINEN WIDE CROPPED PANTS IN OAT,EXTRA - LARGE,131982,gid://shopify/Product/8036338630961,gid://shopify/ProductVariant/44111864496433,archived,gid://shopify/InventoryItem/46159722217777,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
131982,5,LINEN WIDE CROPPED PANTS IN OAT,2X - LARGE,131982,gid://shopify/Product/8036338630961,gid://shopify/ProductVariant/44111864529201,archived,gid://shopify/InventoryItem/46159722250545,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
109002,3,LONGSLEEVE TEE,RUST / EXTRA - SMALL,109002,gid://shopify/Product/10341352636721,gid://shopify/ProductVariant/51589386764593,archived,gid://shopify/InventoryItem/53656834081073,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
109002,3,LONGSLEEVE LITE TEE,RUST / EXTRA - SMALL / Heavyweight,109002,gid://shopify/Product/10341345755441,gid://shopify/ProductVariant/51589243175217,archived,gid://shopify/InventoryItem/53656690655537,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
109002,3,LONGSLEEVE TEE IN RUST,EXTRA - SMALL,109002,gid://shopify/Product/10299235270961,gid://shopify/ProductVariant/51386849329457,active,gid://shopify/InventoryItem/53454322368817,keep barcode on this variant,high,Only active variant in duplicate group.
109003,3,LONGSLEEVE TEE,RUST / SMALL,109003,gid://shopify/Product/10341352636721,gid://shopify/ProductVariant/51589386862897,archived,gid://shopify/InventoryItem/53656834179377,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
109003,3,LONGSLEEVE LITE TEE,RUST / SMALL / Heavyweight,109003,gid://shopify/Product/10341345755441,gid://shopify/ProductVariant/51589243273521,archived,gid://shopify/InventoryItem/53656690753841,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
109003,3,LONGSLEEVE TEE IN RUST,SMALL,109003,gid://shopify/Product/10299235270961,gid://shopify/ProductVariant/51386849362225,active,gid://shopify/InventoryItem/53454322401585,keep barcode on this variant,high,Only active variant in duplicate group.
109004,3,LONGSLEEVE TEE,RUST / MEDIUM,109004,gid://shopify/Product/10341352636721,gid://shopify/ProductVariant/51589386830129,archived,gid://shopify/InventoryItem/53656834146609,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
109004,3,LONGSLEEVE LITE TEE,RUST / MEDIUM / Heavyweight,109004,gid://shopify/Product/10341345755441,gid://shopify/ProductVariant/51589243240753,archived,gid://shopify/InventoryItem/53656690721073,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
109004,3,LONGSLEEVE TEE IN RUST,MEDIUM,109004,gid://shopify/Product/10299235270961,gid://shopify/ProductVariant/51386849394993,active,gid://shopify/InventoryItem/53454322434353,keep barcode on this variant,high,Only active variant in duplicate group.
109005,3,LONGSLEEVE TEE,RUST / LARGE,109005,gid://shopify/Product/10341352636721,gid://shopify/ProductVariant/51589386797361,archived,gid://shopify/InventoryItem/53656834113841,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
109005,3,LONGSLEEVE LITE TEE,RUST / LARGE / Heavyweight,109005,gid://shopify/Product/10341345755441,gid://shopify/ProductVariant/51589243207985,archived,gid://shopify/InventoryItem/53656690688305,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
109005,3,LONGSLEEVE TEE IN RUST,LARGE,109005,gid://shopify/Product/10299235270961,gid://shopify/ProductVariant/51386849427761,active,gid://shopify/InventoryItem/53454322467121,keep barcode on this variant,high,Only active variant in duplicate group.
109006,3,LONGSLEEVE TEE,RUST / EXTRA - LARGE,109006,gid://shopify/Product/10341352636721,gid://shopify/ProductVariant/51589386731825,archived,gid://shopify/InventoryItem/53656834048305,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
109006,3,LONGSLEEVE LITE TEE,RUST / EXTRA - LARGE / Heavyweight,109006,gid://shopify/Product/10341345755441,gid://shopify/ProductVariant/51589243142449,archived,gid://shopify/InventoryItem/53656690622769,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
109006,3,LONGSLEEVE TEE IN RUST,EXTRA - LARGE,109006,gid://shopify/Product/10299235270961,gid://shopify/ProductVariant/51386849460529,active,gid://shopify/InventoryItem/53454322499889,keep barcode on this variant,high,Only active variant in duplicate group.
109007,3,LONGSLEEVE TEE,RUST / 2X-LARGE,109007,gid://shopify/Product/10341352636721,gid://shopify/ProductVariant/51589386633521,archived,gid://shopify/InventoryItem/53656833950001,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
109007,3,LONGSLEEVE LITE TEE,RUST / 2X-LARGE / Heavyweight,109007,gid://shopify/Product/10341345755441,gid://shopify/ProductVariant/51589243044145,archived,gid://shopify/InventoryItem/53656690524465,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
109007,3,LONGSLEEVE TEE IN RUST,2X - LARGE,109007,gid://shopify/Product/10299235270961,gid://shopify/ProductVariant/51386849493297,active,gid://shopify/InventoryItem/53454322532657,keep barcode on this variant,high,Only active variant in duplicate group.
109008,3,LONGSLEEVE TEE,RUST / 3X-LARGE,109008,gid://shopify/Product/10341352636721,gid://shopify/ProductVariant/51589386666289,archived,gid://shopify/InventoryItem/53656833982769,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
109008,3,LONGSLEEVE LITE TEE,RUST / 3X-LARGE / Heavyweight,109008,gid://shopify/Product/10341345755441,gid://shopify/ProductVariant/51589243076913,archived,gid://shopify/InventoryItem/53656690557233,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
109008,3,LONGSLEEVE TEE IN RUST,3X - LARGE,109008,gid://shopify/Product/10299235270961,gid://shopify/ProductVariant/51386849526065,active,gid://shopify/InventoryItem/53454322565425,keep barcode on this variant,high,Only active variant in duplicate group.
109009,3,LONGSLEEVE TEE,RUST / 4X-LARGE,109009,gid://shopify/Product/10341352636721,gid://shopify/ProductVariant/51589386699057,archived,gid://shopify/InventoryItem/53656834015537,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
109009,3,LONGSLEEVE LITE TEE,RUST / 4X-LARGE / Heavyweight,109009,gid://shopify/Product/10341345755441,gid://shopify/ProductVariant/51589243109681,archived,gid://shopify/InventoryItem/53656690590001,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
109009,3,LONGSLEEVE TEE IN RUST,4X - LARGE,109009,gid://shopify/Product/10299235270961,gid://shopify/ProductVariant/51386849755441,active,gid://shopify/InventoryItem/53454322794801,keep barcode on this variant,high,Only active variant in duplicate group.
110902,3,CLEE INDUSTRIES SWEATSHORTS (MAROON),SMALL,110902,gid://shopify/Product/10512070345009,gid://shopify/ProductVariant/52311843635505,active,gid://shopify/InventoryItem/54406272680241,keep barcode on this variant,high,Selected as temporary keeper; other active variants must be reassigned unique barcodes.
110902,3,CLEE INDUSTRIES SWEATSHORTS (MAROON),MEDIUM,110903,gid://shopify/Product/10512070345009,gid://shopify/ProductVariant/52311843668273,active,gid://shopify/InventoryItem/54406272713009,replace barcode on this variant,high,Active variant conflicts with another active/keeper barcode and must be unique.
110902,3,CUTOFF HOODIE IN WOOD,SMALL,110902,gid://shopify/Product/10456313069873,gid://shopify/ProductVariant/52053236482353,archived,gid://shopify/InventoryItem/54143835668785,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
144803,3,LIORA,CAVIAR / LARGE,144803,gid://shopify/Product/10353640276273,gid://shopify/ProductVariant/51702627270961,active,gid://shopify/InventoryItem/53771235754289,keep barcode on this variant,high,Selected as temporary keeper; other active variants must be reassigned unique barcodes.
144803,3,LIORA IN CAVIAR,LARGE,144803,gid://shopify/Product/10464847102257,gid://shopify/ProductVariant/52100475945265,active,gid://shopify/InventoryItem/54191284289841,replace barcode on this variant,high,Active variant conflicts with another active/keeper barcode and must be unique.
144803,3,LEILA IN OAT,SMALL,185402,gid://shopify/Product/10464278642993,gid://shopify/ProductVariant/52095530664241,active,gid://shopify/InventoryItem/54186002317617,replace barcode on this variant,high,Active variant conflicts with another active/keeper barcode and must be unique.
577629,3,LAKESIDE BUCKET HAT IN MIDNIGHT FLEECE,SMALL,577629,gid://shopify/Product/8342920364337,gid://shopify/ProductVariant/45000158675249,archived,gid://shopify/InventoryItem/47045396234545,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
577629,3,LAKESIDE BUCKET HAT IN NADESHIKO PINK,MEDIUM,577629,gid://shopify/Product/8342919905585,gid://shopify/ProductVariant/45000156315953,archived,gid://shopify/InventoryItem/47045393875249,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
577629,3,LAKESIDE BUCKET HAT IN HAYSTACK,LARGE,577629,gid://shopify/Product/8342919217457,gid://shopify/ProductVariant/45000153563441,archived,gid://shopify/InventoryItem/47045391122737,manual business review needed,medium,No active variant in group; choose canonical keeper by business decision.
800068,3,HAND KNIT FISHERMAN BEANIE,ANTHRACITE,800068,gid://shopify/Product/10360178049329,gid://shopify/ProductVariant/51678783734065,archived,gid://shopify/InventoryItem/53747194560817,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
800068,3,HAND KNIT FISHERMAN BEANIE,ANTHRACITE,800068,gid://shopify/Product/10360178901297,gid://shopify/ProductVariant/51678786879793,archived,gid://shopify/InventoryItem/53747197706545,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
800068,3,HAND KNIT FISHERMAN BEANIE (ANTHRACITE),Default Title,800068,gid://shopify/Product/8965736202545,gid://shopify/ProductVariant/47212704760113,active,gid://shopify/InventoryItem/49261650247985,keep barcode on this variant,high,Only active variant in duplicate group.
105302,2,WAFFLE EXO™ MILITIA BOX TEE IN CAVIAR/OLIVE,EXTRA-SMALL,105302,gid://shopify/Product/10411747311921,gid://shopify/ProductVariant/51891067978033,archived,gid://shopify/InventoryItem/53966860288305,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
105302,2,WAFFLE EXO™ MILITIA BOX TEE IN OAT/RUST,EXTRA - SMALL,105302,gid://shopify/Product/10279257571633,gid://shopify/ProductVariant/51318681272625,active,gid://shopify/InventoryItem/53386568433969,keep barcode on this variant,high,Only active variant in duplicate group.
105303,2,WAFFLE EXO™ MILITIA BOX TEE IN CAVIAR/OLIVE,SMALL,105303,gid://shopify/Product/10411747311921,gid://shopify/ProductVariant/51891068010801,archived,gid://shopify/InventoryItem/53966860321073,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
105303,2,WAFFLE EXO™ MILITIA BOX TEE IN OAT/RUST,SMALL,105303,gid://shopify/Product/10279257571633,gid://shopify/ProductVariant/51318681305393,active,gid://shopify/InventoryItem/53386568466737,keep barcode on this variant,high,Only active variant in duplicate group.
105304,2,WAFFLE EXO™ MILITIA BOX TEE IN CAVIAR/OLIVE,MEDIUM,105304,gid://shopify/Product/10411747311921,gid://shopify/ProductVariant/51891068043569,archived,gid://shopify/InventoryItem/53966860353841,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
105304,2,WAFFLE EXO™ MILITIA BOX TEE IN OAT/RUST,MEDIUM,105304,gid://shopify/Product/10279257571633,gid://shopify/ProductVariant/51318681338161,active,gid://shopify/InventoryItem/53386568499505,keep barcode on this variant,high,Only active variant in duplicate group.
105305,2,WAFFLE EXO™ MILITIA BOX TEE IN CAVIAR/OLIVE,LARGE,105305,gid://shopify/Product/10411747311921,gid://shopify/ProductVariant/51891068076337,archived,gid://shopify/InventoryItem/53966860386609,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
105305,2,WAFFLE EXO™ MILITIA BOX TEE IN OAT/RUST,LARGE,105305,gid://shopify/Product/10279257571633,gid://shopify/ProductVariant/51318681370929,active,gid://shopify/InventoryItem/53386568532273,keep barcode on this variant,high,Only active variant in duplicate group.
105306,2,WAFFLE EXO™ MILITIA BOX TEE IN CAVIAR/OLIVE,EXTRA-LARGE,105306,gid://shopify/Product/10411747311921,gid://shopify/ProductVariant/51891068109105,archived,gid://shopify/InventoryItem/53966860419377,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
